epoch,variant,train_loss_d,train_loss_g,train_loss_g_gan,train_loss_g_l1,train_loss_geom,val_loss_d,val_loss_g,val_loss_g_gan,val_loss_g_l1,val_loss_geom,val_mae,val_psnr,val_ssim,val_rotation_error
51,proposed,0.10389896666029481,7.099568657631422,0.8644157565423172,0.0585094667753599,0.03842062186993604,0.2930377016284249,6.6082380537553265,0.49168295155872,0.0574632867899808,0.03702264352278276,0.028731643483042718,25.158417892456054,0.6881835978681391,0.03702264347536997
52,proposed,0.11617665652892668,7.073832095974553,0.8235331000964137,0.05848767275303385,0.040153167978690486,0.32040926824916494,6.6086153793334965,0.5870776794173501,0.056808304529298435,0.03407072452658957,0.02840415224432945,25.145217531377618,0.6850269858403639,0.0340707245062698
53,proposed,0.12510030435731323,6.883878990681502,0.7971581087981344,0.056973759655969854,0.03893449132323918,0.2846704670515927,6.334454898834228,0.4374466840787367,0.055642522593790836,0.03327559421685609,0.027821261313828553,25.26445596001365,0.6965944172035564,0.0332755942304026
54,proposed,0.11783722975549635,6.924541505583881,0.8047929520372057,0.057314698801912964,0.03882786910301143,0.2756152194738388,6.611164836883545,0.31776715219020846,0.05935945894230496,0.03574518427930095,0.029679729396646672,24.973367322574962,0.6822585448351773,0.03574518427930095
55,proposed,0.12308445435194094,6.8269926022439105,0.8239247437607307,0.056152523196146,0.03878155114795387,0.25958095182072033,6.26266053980047,0.2070368685505607,0.05721144509586421,0.03344791379841891,0.02860572256825187,25.119646471196955,0.6869990077885715,0.03344791385937821
56,proposed,0.11775205400772393,6.879659871985442,0.8442670852217796,0.05640462171422304,0.039493059990995553,0.28124992175535724,6.886581205888228,0.46423980355262756,0.06089767454700037,0.033257395205172624,0.030448837300593203,24.829494099183517,0.6628001825375991,0.033257395232265646
57,proposed,0.09128568447398933,6.815581962139937,0.8715374407895508,0.05556683264754332,0.03873612752768898,0.33456272211941807,6.39658352244984,0.5498651002753865,0.05526597100225362,0.032012131146409294,0.027632985562086106,25.451703947240656,0.6920268648320979,0.032012131092223256
58,proposed,0.11718280862568177,6.7970917303196705,0.8256354743383661,0.055710898977398435,0.0400366372816319,0.28573641235178165,6.318886471661655,0.47516028848561376,0.05509943348440257,0.033378285962072284,0.02754971674897454,25.332118636911567,0.695516763383692,0.03337828602980484
59,proposed,0.11472773576073729,6.635700404208942,0.8180188310951212,0.054223280916683866,0.039535350506159944,0.26177773096344686,6.418263594887473,0.3361761471358213,0.05735475141893734,0.03466122814877467,0.028677375770427962,25.01058386455883,0.6818096577037465,0.03466122823005373
60,proposed,0.11635962730260009,6.686135012738026,0.8362112092194114,0.05450141255872963,0.03997825709491098,0.390991220257499,6.567207917300138,0.7616163223439997,0.05476452101360668,0.03291395271366293,0.027382260459390552,25.47484251802618,0.6906633667512373,0.03291395278139548
61,proposed,0.12434824038616443,6.644142528520013,0.811950572144349,0.054327889658293146,0.039940299561423975,0.29573252287777985,6.53406510699879,0.45834933270107614,0.05706423877315088,0.03692918742244894,0.02853211948140101,25.19417595429854,0.6928708845918828,0.03692918740890243
62,proposed,0.11144387909129642,6.616820740873796,0.8282041966262526,0.053878538528063,0.04007626901360324,0.26643538057804106,6.480600697777488,0.32948883793570777,0.057849045517769725,0.03662072977559133,0.028924522765658118,25.202798678658226,0.6793658220767975,0.03662072971463203
63,proposed,0.1079656677456559,6.799353631743549,0.8861526210051384,0.05525325406614664,0.03878755535060254,0.28643410888585175,6.268451178290627,0.4310272146355022,0.05544139118357138,0.029328487759286707,0.02772069564597173,25.34692883058028,0.6534362363815308,0.02932848771187392
64,proposed,0.09274189610605257,6.558770089253892,0.8558676705090669,0.05316753512126033,0.03861489110918593,0.28865281863646075,6.305810281580145,0.43990892301906237,0.055264075384898616,0.03394938347691839,0.027632037726315586,25.21835307641463,0.692429863539609,0.03394938355819745
65,proposed,0.10433947978401896,6.51899890917061,0.8398838267648036,0.05277190862536213,0.04019242066917193,0.30112418272278524,7.102734033411199,0.48955010836774654,0.062134204547513616,0.03997634997422045,0.03106710236858238,24.64177233956077,0.6560351101850922,0.03997635019096461
66,proposed,0.1066254151247469,6.4370620154986415,0.8224978372726562,0.05211702726074379,0.04028614370465061,0.31761150685223666,7.0809378675981005,0.5455392462557013,0.06106913260438226,0.042848534909161656,0.03053456626832485,24.645780073512686,0.6556663892485879,0.042848534976894205
67,proposed,0.10082720589898798,6.481769352063646,0.8529136474278286,0.05222048371839915,0.040680735548754246,0.30433889757503163,6.764770195700906,0.5095794683152979,0.05838254570960998,0.041693611375310205,0.029191272922537544,24.952777329358188,0.6702154559438879,0.0416936110434207
68,proposed,0.1159752155467188,6.488355182383183,0.8190336824551115,0.05257003438951325,0.04123180501679652,0.3055723530595953,6.643368126262318,0.572725352157246,0.05709475389935754,0.03611673760820519,0.02854737687517296,25.157865363901312,0.6902369739792563,0.0361167378181761
69,proposed,0.11773589201930938,6.46000601949483,0.8436967331209104,0.05207808043834937,0.04085012697988618,0.4858652874556455,6.525547636205499,0.9471958507191051,0.052729233665899794,0.0305428450148214,0.02636461686004292,25.68413506421176,0.7175281491062858,0.030542845123193482
70,proposed,0.10881468309191511,6.453763657242712,0.8349169937037203,0.052169719357451384,0.0401874733952819,0.3283315080946142,6.7488912426341665,0.6360747237638994,0.05763750459660183,0.03490660744634542,0.028818752311847426,24.966302650625057,0.6884957218170166,0.034906607324426825
71,proposed,0.12095148719500505,6.450212864110069,0.8213542616606628,0.0521093181871476,0.0417926785651676,0.33891164779663085,7.079055784398859,0.6605827595970848,0.059704393487085,0.04480336594987999,0.02985219668935646,24.97614485133778,0.6858369788256559,0.04480336591601372
72,proposed,0.1117181523641857,6.379276148594209,0.834183048242771,0.051468791351755604,0.03982139866200894,0.2793099464069713,6.227937266609885,0.4354432315176184,0.054441672495820305,0.0348326806046746,0.027220836241136897,25.50094426761974,0.6897002459656109,0.034832680564035066
73,proposed,0.11253657433234944,6.416426207027296,0.8485578375249884,0.05161906411041961,0.04059619353880195,0.2876513002135537,6.33571945884011,0.5028668834946373,0.05487085125663064,0.03457674630663612,0.027435425574129278,25.308940267562868,0.7160216949202798,0.034576746279543095
74,proposed,0.11488074672843472,6.413779264819013,0.8122301212763482,0.051829873726968345,0.04185617789218243,0.2798268908804113,6.868718610243364,0.436662154306065,0.05993940766562115,0.043811566816134885,0.02996970397504893,24.971976163170556,0.6784396855397657,0.043811566910960456
75,proposed,0.11437089885007182,6.388605411905441,0.8377085657124101,0.05140133399217233,0.04107634496134128,0.29849814024838534,6.179559697237882,0.4469956561652097,0.05412801976908337,0.0319762050089511,0.02706400991840796,25.303794904188678,0.6980407698587938,0.03197620507668365
76,proposed,0.1096520514200258,6.372543656913034,0.8526615960537082,0.051010245858372126,0.0418857467789067,0.4481001962314953,6.628282768943093,0.9058278385075655,0.0540992278537967,0.03125321600924839,0.027049613987857647,25.32099836089394,0.6860630796172402,0.03125321589410305
77,proposed,0.11597665351897098,6.248112257379685,0.8274732901422429,0.05012526358375802,0.0408112584497698,0.2920363672213121,6.340194823525168,0.5159087206016887,0.054910151159221474,0.03332710012793541,0.027455075613477015,25.24879098805514,0.7066307440671054,0.033327100073749366
78,proposed,0.11074504680102215,6.1418208980212246,0.8201847626236234,0.04920216254128592,0.04014198860004001,0.3009157743237235,6.487093285647306,0.4208122556859797,0.05640705429694869,0.04255756095729091,0.028203527189113876,24.937870957634665,0.6973351008241827,0.04255756109952927
79,proposed,0.11417790822494421,6.290830956758374,0.8140342724815446,0.05060574212485421,0.041622246262093966,0.29520112200216814,6.345841876810248,0.5123169844800776,0.054863080910661007,0.034721680093895306,0.02743154037405144,25.371051333167337,0.696810201623223,0.03472168003970926
80,proposed,0.10722538410774331,6.21802307393429,0.8223369794551039,0.04980130724772049,0.041555538073345256,0.3171936593272469,6.608430116826837,0.5200737390734933,0.056995426795699376,0.03888137114318934,0.028497713363983414,25.162118517268787,0.698162620934573,0.038881371116096325
81,proposed,0.09862420299382758,6.289563108534709,0.8394014493827402,0.05039214441403203,0.04109472080548532,0.3057985979860479,6.483823216178201,0.5303372626954859,0.055850186496973035,0.03684672776948322,0.02792509328912605,25.318991500681097,0.6987424005161632,0.0368467277423902
