epoch,variant,train_loss_d,train_loss_g,train_loss_g_gan,train_loss_g_l1,train_loss_geom,val_loss_d,val_loss_g,val_loss_g_gan,val_loss_g_l1,val_loss_geom,val_mae,val_psnr,val_ssim,val_rotation_error
31,proposed,0.0967616245463273,7.246330912095787,0.8336396221696896,0.0605958019294878,0.03531111303689706,0.3213503185821616,6.531504019446995,0.5022520474765612,0.05729032647998437,0.030021926064206207,0.02864516314551018,25.043805664864138,0.6863541192766549,0.030021926185683064
32,proposed,0.07590926981218377,7.2314285118214405,0.9260175201470835,0.059822066965764455,0.03232043107332539,0.34640341435653577,6.474404276281163,0.6659385328707488,0.05534581691566585,0.027388404366438805,0.027672908430838066,25.106958669164907,0.6889338113259578,0.027388404190972233
33,proposed,0.0826671677267682,7.170902993557227,0.9006999006671627,0.05936024433178623,0.033417865334853636,0.48112946165644604,6.869786017182944,0.9625847054564435,0.056458300681433815,0.02613712844533333,0.02822915031372205,24.861598256705463,0.6371032865583033,0.02613712840484104
34,proposed,0.08774043867079011,7.079543969927043,0.8730783694199402,0.05876414994471264,0.033005062504297626,0.4104125404703444,6.6449049832164375,0.8106042103490968,0.05553814077722854,0.02804867018932018,0.02776907038861427,25.00439545382624,0.6918283091939014,0.02804867024330989
35,proposed,0.08775211973999539,7.070889340700024,0.8782172469544585,0.05845912695474868,0.03467593808406896,0.33451850863470545,6.540114433869071,0.6028437476227249,0.05613366355174693,0.03239043302618075,0.028066831775873467,25.016433864400007,0.7060022285019142,0.03239043301268332
36,proposed,0.08777371511869404,7.076301498134641,0.8979511212040908,0.058396702591520154,0.03386801214766328,0.31534609803255054,6.542928664580636,0.5681717672209808,0.05661600620310376,0.03131562633358914,0.028308003020567307,25.04741468291352,0.7071236542601517,0.03131562629309685
37,proposed,0.07786815524454752,7.069928736582289,0.8947755416216207,0.0583580936284831,0.03393438571289073,0.28492270906766254,6.6579834551051045,0.4679702809755353,0.05830165622350962,0.035984755561187645,0.029150828152247097,24.426085655240044,0.6835330936355867,0.03598475550719793
38,proposed,0.0893464203801577,6.860959714346558,0.8553770239716464,0.056636382302228554,0.03419444436737656,0.3545309495234835,6.483138132786405,0.6604284000569496,0.05539287445877773,0.02834222944912271,0.027696437229388866,25.008928067442298,0.7066143198289733,0.028342229800055855
39,proposed,0.08792593461005901,6.970458852113598,0.8875264979790162,0.057261053418373536,0.03568269910603544,0.4209221700827281,6.526287265445875,0.7874388176461925,0.05455146325023278,0.02837021038800046,0.027275731557629246,25.19406441329182,0.7059304960395979,0.028370210361005604
40,proposed,0.08561361618306025,6.77700059779369,0.8829348894366382,0.055549443311934926,0.03391213343907012,0.2750384911246922,6.3499007846998134,0.39908946208331897,0.05651926905240701,0.02988844391876373,0.02825963460718808,24.884799546089724,0.6829475991535878,0.029888443824281727
41,proposed,0.08376215379957082,6.83090437937827,0.8915646541183883,0.055843578311648684,0.03549818815595477,0.4028315066859342,6.632457228674405,0.8035714967527251,0.05529823591527731,0.02990621756222369,0.02764911791714637,25.13661089150802,0.7076510501944501,0.029906217724192833
42,proposed,0.051114638322406876,7.084565475909379,0.9544245718169386,0.05799820513403329,0.03303203871813569,0.3110235050536584,6.361292144526606,0.5563780043436133,0.0550203779037448,0.030287638360607452,0.027510188857390396,25.213596423467,0.7238731045221937,0.030287638333612595
43,proposed,0.054265840233976605,6.836710668828365,0.9319632463904954,0.055737251347868985,0.03310223313959411,0.31657513112261676,6.123912348263506,0.5491588824037192,0.05327009215303089,0.024774426742848278,0.026635046090012875,25.361039189324863,0.7051626191191052,0.02477442670235599
44,proposed,0.08064993078324155,6.6978471714214685,0.8806342201402587,0.0547187351723657,0.03453394690406148,0.3299516694269318,6.343528433122497,0.603692743225374,0.05450997866042282,0.028883780487745567,0.027254989235729412,25.075868299041968,0.6824252560086872,0.028883780487745567
45,proposed,0.09704927903987522,6.665345748845678,0.8511054572941613,0.05447858490430526,0.036638175293694446,0.2678897542798001,6.278065764385721,0.4105124253293742,0.055646170065670776,0.030293633931896824,0.027823084911358528,25.098567147185836,0.6934681355521299,0.030293633675445682
46,proposed,0.0889477531942301,6.854291801034969,0.9173307466952905,0.05567454962726057,0.0369506098846667,0.2828602328680564,6.401318667591482,0.4583558327909829,0.05576349654491397,0.03666132105433423,0.027881748326446697,24.96970192245815,0.6963065229896186,0.03666132116231365
47,proposed,0.07043483708203382,6.680894517550503,0.9008832058332262,0.05414587786815463,0.03654235219378976,0.49140033708966296,6.739379364511241,0.9292671745238097,0.05494021856482478,0.031609032573043434,0.027470109268914963,25.085079877272896,0.692603618554447,0.03160903269452029
48,proposed,0.09236322156065245,6.609598187634544,0.8680420359120752,0.05367481352312722,0.03740748027543517,0.3007409620112267,6.520105348117109,0.5516961743866188,0.05615638361136983,0.035277083057208336,0.028078191603223484,24.96252719906793,0.7114451624777006,0.03527708296272634
49,proposed,0.09999487417865627,6.69051078810309,0.8208786696195602,0.05476599224727519,0.039303287238317684,0.2781692555417185,6.516314717306607,0.43636846499166626,0.056995806243756546,0.038036564945418766,0.02849790302739627,24.67981559642847,0.6906916753969331,0.03803656485093677
50,proposed,0.09694618659678601,6.687216967561819,0.9106879194069953,0.05386846847016446,0.03896822130484302,0.33599321155444434,6.419574191604835,0.5778808641260949,0.0552482829577681,0.03168650059218424,0.02762414154637119,24.99198129211647,0.70900180309579,0.03168650049770224
